Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Pass_Ast,Pass_xAG,Pass_xA,Pass_KP,Pass_1/3,Pass_PPA,Pass_CrsPA,Pass_PrgP,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Defend_Int,Defend_Tkl+Int,Defend_Clr,Defend_Err,Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
2023-11-05,15:00 (22:00),Matchweek 11,Sun,Home,W,2,1,Genoa,2,12,4,33.3,0.17,0.5,23.2,0,0,0,0.9,0.9,0.07,1.1,1.1,Cagliari,2,1,1,50.0,0,0.7,-0.3,0,0,0,0,5,16,31.3,22,3,31.8,35.5,9,100.0,59.1,17,2,11.8,2,17.6,279,398,70.1,5287,2105,116,134,86.6,120,160,75.0,41,83,49.4,2,0.4,0.2,8,16,2,2,19,398,340,53,13,0,1,14,28,1,1,0,0,279,5,10,21,15,1,0,1,3,1,3,3,0,0,0,0,0,13,8,5,8,0,6,8,75.0,2,11,2,9,10,23,29,1,42.0,516,52,214,220,87,12,516,11,6,54.5,5,45.5,247,1253,600,16,12,3,17,8,276,19,4,0,0,14,11,5,14,10,8,0,0,0,57,11,21,34.4
2023-11-11,18:00 (01:00),Matchweek 12,Sat,Away,L,1,2,Juventus,1,11,2,18.2,0.09,0.5,16.1,0,0,0,0.6,0.6,0.05,0.4,0.4,Cagliari,4,2,2,50.0,0,2.5,0.5,0,0,0,0,9,20,45.0,24,5,41.7,37.5,12,83.3,56.2,27,0,0.0,0,6.0,369,462,79.9,7142,2671,144,165,87.3,168,201,83.6,49,79,62.0,1,0.5,0.6,9,18,5,4,30,462,405,56,16,2,4,19,21,4,1,3,0,369,1,6,21,14,4,1,2,0,0,2,0,1,1,0,0,0,13,9,9,3,1,5,8,62.5,3,8,3,5,12,25,24,1,51.0,568,72,230,253,92,16,568,9,4,44.4,4,44.4,353,1688,802,14,9,1,13,8,366,30,1,0,0,8,14,1,19,12,9,0,0,0,42,11,18,37.9
2023-11-26,12:30 (19:30),Matchweek 13,Sun,Home,D,1,1,Monza,1,17,5,29.4,0.06,0.2,15.0,1,0,0,1.6,1.6,0.1,-0.6,-0.6,Cagliari,4,1,3,75.0,0,0.6,-0.4,0,0,0,0,3,10,30.0,26,6,34.6,35.7,3,33.3,41.7,21,2,9.5,0,9.5,267,360,74.2,5302,2161,98,115,85.2,118,143,82.5,45,81,55.6,0,0.6,0.6,10,23,7,6,28,360,318,41,16,0,2,33,10,10,5,3,1,267,1,6,27,15,5,0,5,1,1,1,0,0,0,1,0,0,13,6,6,5,2,7,10,70.0,3,18,5,13,5,18,19,0,39.0,468,60,141,198,131,24,468,16,6,37.5,9,56.3,192,1073,581,15,8,5,14,6,267,28,1,0,0,10,14,1,33,5,6,0,0,0,46,12,13,48.0
2023-12-02,18:00 (01:00),Matchweek 14,Sat,Away,L,0,1,Lazio,0,9,2,22.2,0.0,0.0,23.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Cagliari,5,1,4,80.0,0,2.7,1.7,0,0,0,0,8,14,57.1,36,10,27.8,29.6,6,66.7,43.8,11,1,9.1,0,9.5,331,434,76.3,6530,2281,116,136,85.3,170,189,89.9,40,81,49.4,0,0.3,0.4,7,19,7,4,22,434,378,55,16,1,9,20,28,3,1,2,0,331,1,18,15,13,0,1,0,0,1,0,0,0,0,0,0,0,11,8,5,3,3,9,13,69.2,4,10,1,9,15,26,19,2,40.0,533,81,237,207,97,8,533,11,6,54.5,5,45.5,263,1537,712,9,9,1,16,11,327,22,2,1,0,12,11,1,20,15,8,0,0,0,50,8,8,50.0
2023-12-11,20:45 (03:45),Matchweek 15,Mon,Home,W,2,1,Sassuolo,2,18,5,27.8,0.11,0.4,17.9,0,0,0,1.1,1.1,0.06,0.9,0.9,Cagliari,4,1,3,75.0,0,0.8,-0.2,0,0,0,0,2,2,100.0,16,4,12.5,25.7,7,0.0,17.0,9,1,11.1,0,14.7,360,473,76.1,7283,2649,122,148,82.4,186,215,86.5,49,90,54.4,2,1.0,1.2,13,33,10,7,46,473,399,72,17,0,3,56,36,10,4,5,0,360,2,8,34,24,7,0,1,2,0,4,3,1,0,0,0,0,15,6,2,12,1,7,11,63.6,4,2,2,0,3,18,10,0,60.0,563,46,172,228,171,27,563,15,7,46.7,7,46.7,346,1965,1070,20,15,2,11,5,357,46,1,0,0,15,14,2,56,3,6,0,0,0,43,19,14,57.6
2023-12-16,18:00 (01:00),Matchweek 16,Sat,Away,L,1,2,Napoli,1,9,3,33.3,0.11,0.33,14.4,0,0,0,1.1,1.1,0.12,-0.1,-0.1,Cagliari,5,2,3,60.0,0,1.5,-0.5,0,0,0,0,13,30,43.3,25,3,68.0,42.9,14,92.9,55.8,16,1,6.3,1,8.4,185,307,60.3,3748,1945,70,100,70.0,68,102,66.7,37,81,45.7,1,1.1,1.3,7,10,2,0,20,307,255,51,14,2,1,14,17,3,0,3,0,185,1,3,16,7,5,0,2,2,0,2,2,0,0,0,0,0,22,10,13,4,5,11,16,68.8,5,7,5,2,3,25,30,0,33.0,403,81,161,162,82,17,403,8,5,62.5,1,12.5,183,955,427,11,7,5,9,16,182,20,3,0,0,10,9,1,14,3,10,0,0,0,33,17,20,45.9
2023-12-23,18:00 (01:00),Matchweek 17,Sat,Away,L,0,2,Hellas Verona,0,12,3,25.0,0.0,0.0,16.8,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Cagliari,5,2,3,60.0,0,1.7,-0.3,0,0,0,0,5,16,31.3,33,5,36.4,36.0,10,40.0,37.0,24,2,8.3,1,10.8,281,380,73.9,6191,2714,96,115,83.5,129,162,79.6,56,94,59.6,0,0.6,0.8,9,18,9,2,25,380,324,55,9,2,6,19,26,7,3,3,0,281,1,7,23,17,2,2,2,0,0,0,0,0,0,0,0,0,14,9,5,9,0,3,11,27.3,8,8,1,7,1,15,25,0,43.0,479,70,165,214,108,15,479,14,8,57.1,5,35.7,188,1027,490,6,7,0,17,10,281,25,4,1,1,19,9,1,19,1,9,0,0,0,40,17,30,36.2
2023-12-30,15:00 (22:00),Matchweek 18,Sat,Home,D,0,0,Empoli,0,13,2,15.4,0.0,0.0,15.7,0,0,1,1.8,1.0,0.08,-1.8,-1.0,Cagliari,1,0,1,100.0,1,0.3,0.3,0,0,0,0,15,23,65.2,30,5,60.0,40.7,6,83.3,57.7,12,0,0.0,0,2.0,263,400,65.8,5655,2603,110,146,75.3,95,137,69.3,54,98,55.1,0,0.9,0.8,10,22,5,4,29,400,337,60,20,0,5,38,25,8,1,6,0,263,3,11,27,20,3,0,1,3,0,0,0,0,0,0,0,0,15,8,6,5,4,8,9,88.9,1,7,1,6,9,24,20,0,50.0,500,45,155,213,140,22,499,10,1,10.0,6,60.0,213,1255,602,16,11,4,14,15,257,29,1,0,0,18,17,3,38,9,8,1,0,0,49,31,25,55.4
2024-01-06,18:00 (01:00),Matchweek 19,Sat,Away,D,1,1,Lecce,1,14,2,14.3,0.07,0.5,23.4,2,0,0,1.0,1.0,0.07,0.0,0.0,Cagliari,2,1,1,50.0,0,0.1,-0.9,0,0,0,0,6,16,37.5,24,3,41.7,38.6,8,75.0,59.3,13,1,7.7,2,16.0,322,440,73.2,6263,2531,137,163,84.0,139,170,81.8,43,90,47.8,1,0.8,0.9,10,31,9,3,34,440,381,59,23,0,4,26,20,6,4,2,0,322,0,8,24,15,3,2,1,3,0,2,0,1,0,0,1,0,18,10,12,5,1,6,12,50.0,6,13,4,9,5,23,16,1,58.0,547,49,165,257,130,16,547,12,4,33.3,7,58.3,264,1386,694,8,11,1,15,6,320,33,1,0,0,14,18,0,26,5,10,0,0,0,44,11,8,57.9
2024-01-14,15:00 (22:00),Matchweek 20,Sun,Home,W,2,1,Bologna,1,5,2,40.0,0.2,0.5,27.7,1,0,0,0.7,0.7,0.14,0.3,0.3,Cagliari,4,1,3,75.0,0,0.8,-0.2,0,0,0,0,3,12,25.0,21,5,42.9,34.9,9,33.3,33.3,14,1,7.1,0,6.3,293,389,75.3,5092,1955,128,154,83.1,142,168,84.5,20,55,36.4,1,0.6,0.2,4,11,1,1,14,389,348,40,10,2,2,8,17,2,0,1,1,293,1,6,10,6,1,1,0,1,1,2,1,0,1,0,0,0,16,9,8,7,1,8,16,50.0,8,12,0,12,11,27,29,0,36.0,492,69,214,210,74,1,492,15,9,60.0,4,26.7,198,1003,562,7,6,2,8,10,292,14,3,0,0,12,8,1,8,11,9,0,0,0,43,7,6,53.8
2024-01-21,12:30 (19:30),Matchweek 21,Sun,Away,L,1,3,Frosinone,1,9,4,44.4,0.11,0.25,17.8,1,0,0,0.6,0.6,0.06,0.4,0.4,Cagliari,7,3,4,57.1,0,2.9,-0.1,0,0,0,0,9,26,34.6,28,4,60.7,43.8,10,90.0,55.1,12,0,0.0,0,5.3,237,369,64.2,4863,1979,85,110,77.3,105,139,75.5,40,97,41.2,0,0.4,0.3,5,22,4,3,25,369,319,48,12,0,2,21,18,4,3,1,0,237,2,7,14,8,2,0,1,2,1,1,0,0,0,1,0,0,14,10,7,4,3,8,16,50.0,8,11,2,9,4,18,20,0,40.0,458,55,183,189,88,10,458,7,5,71.4,1,14.3,226,1062,447,9,7,1,18,8,231,25,5,0,0,18,8,2,21,4,10,0,0,0,45,19,23,45.2
2024-01-26,20:45 (03:45),Matchweek 22,Fri,Home,L,1,2,Torino,1,25,9,36.0,0.04,0.11,14.1,1,0,0,2.2,2.2,0.09,-1.2,-1.2,Cagliari,6,2,4,66.7,0,1.4,-0.6,0,0,0,0,6,20,30.0,24,4,54.2,40.2,9,77.8,63.0,7,0,0.0,3,16.3,308,436,70.6,5908,2502,132,155,85.2,133,169,78.7,42,95,44.2,1,1.7,1.4,20,33,12,4,37,436,373,63,17,2,0,36,25,9,1,8,0,308,0,11,42,24,8,1,8,1,0,2,0,1,0,1,0,0,16,10,9,5,2,10,19,52.6,9,7,3,4,9,25,25,0,51.0,561,51,151,250,168,39,561,11,7,63.6,3,27.3,269,1503,726,12,13,3,17,8,305,37,2,0,0,12,12,0,36,9,10,0,0,0,46,21,22,48.8
2024-02-05,20:45 (03:45),Matchweek 23,Mon,Away,L,0,4,Roma,0,12,3,25.0,0.0,0.0,19.7,1,0,0,0.6,0.6,0.05,-0.6,-0.6,Cagliari,6,4,2,50.0,0,2.1,-1.9,1,1,0,0,3,5,60.0,21,5,14.3,26.3,6,33.3,30.8,10,0,0.0,0,10.5,382,455,84.0,6442,2391,201,225,89.3,136,153,88.9,38,63,60.3,0,0.5,0.6,10,33,9,4,40,455,414,41,12,0,4,24,13,5,1,4,0,382,0,7,22,18,1,0,1,1,1,0,0,0,0,0,0,0,8,8,4,4,0,6,13,46.2,7,11,6,5,10,18,7,0,47.0,527,52,118,288,123,17,527,10,3,30.0,3,30.0,271,1717,987,23,10,3,11,10,379,40,1,0,0,12,8,0,24,10,8,0,1,0,33,13,13,50.0
2024-02-10,15:00 (22:00),Matchweek 24,Sat,Home,L,1,3,Lazio,1,13,6,46.2,0.08,0.17,21.1,0,0,0,0.8,0.8,0.06,0.2,0.2,Cagliari,5,3,3,40.0,0,1.5,-0.5,0,0,0,0,3,7,42.9,23,5,26.1,27.0,9,11.1,19.4,16,1,6.3,1,11.9,408,522,78.2,7142,2251,183,206,88.8,172,208,82.7,39,80,48.8,1,0.7,0.6,10,25,9,2,24,522,473,48,12,2,7,24,16,7,1,5,0,408,1,4,22,16,2,1,2,1,0,2,2,0,0,0,0,0,11,5,2,5,4,7,16,43.8,9,5,1,4,7,18,26,0,45.0,623,66,237,250,143,19,623,14,6,42.9,5,35.7,331,1927,930,15,11,2,11,6,406,24,1,0,0,6,8,1,24,7,5,0,0,1,53,19,11,63.3
2024-02-18,15:00 (22:00),Matchweek 25,Sun,Away,D,1,1,Udinese,1,5,2,40.0,0.2,0.5,18.2,1,0,0,0.2,0.2,0.05,0.8,0.8,Cagliari,3,1,2,66.7,0,0.4,-0.6,0,0,0,0,1,8,12.5,16,2,18.8,25.1,11,45.5,43.3,20,0,0.0,0,,352,458,76.9,5866,2314,165,182,90.7,164,203,80.8,19,52,36.5,1,0.2,0.3,3,29,5,4,38,458,396,62,16,1,1,26,29,4,0,3,0,352,0,7,10,9,0,0,0,1,0,2,2,0,0,0,0,0,15,8,10,5,0,8,19,42.1,11,16,7,9,7,22,28,1,48.0,572,66,203,253,120,11,572,10,4,40.0,4,40.0,313,1446,745,13,7,2,19,7,344,37,2,0,0,10,14,0,26,7,8,0,0,0,43,11,11,50.0
2024-02-25,15:00 (22:00),Matchweek 26,Sun,Home,D,1,1,Napoli,1,8,3,37.5,0.13,0.33,12.2,0,0,0,0.7,0.7,0.09,0.3,0.3,Cagliari,4,1,3,75.0,0,1.1,0.1,0,0,0,0,4,15,26.7,13,1,84.6,49.9,5,80.0,52.8,6,1,16.7,2,20.8,156,280,55.7,3242,1659,62,83,74.7,56,87,64.4,33,78,42.3,1,0.5,0.9,6,18,11,8,23,280,224,52,13,1,2,27,28,4,0,4,0,156,4,10,14,10,3,0,0,1,0,1,1,0,0,0,0,0,19,15,10,6,3,8,18,44.4,10,7,0,7,6,25,18,0,31.0,386,40,128,150,114,22,386,9,7,77.8,2,22.2,161,853,365,10,7,3,16,8,154,23,4,0,0,12,12,4,27,6,15,0,0,0,49,12,19,38.7
2024-03-03,15:00 (22:00),Matchweek 27,Sun,Away,W,1,0,Empoli,1,8,4,50.0,0.13,0.25,18.6,0,0,0,0.6,0.6,0.08,0.4,0.4,Cagliari,3,0,3,100.0,1,1.0,1.0,0,0,0,0,6,13,46.2,33,4,33.3,30.6,6,33.3,31.2,25,1,4.0,2,15.5,305,406,75.1,5609,2063,124,144,86.1,150,177,84.7,27,73,37.0,0,0.4,0.3,5,15,5,1,27,406,361,45,14,0,1,12,22,2,0,2,0,305,0,4,13,9,1,1,1,0,1,1,0,0,0,1,0,0,10,3,7,1,2,4,15,26.7,11,12,8,4,8,18,41,0,44.0,526,85,238,214,79,14,526,13,4,30.8,6,46.2,263,1439,803,9,4,3,12,1,302,27,3,0,0,15,11,0,12,8,3,0,0,0,39,27,21,56.3
2024-03-09,15:00 (22:00),Matchweek 28,Sat,Home,W,4,2,Salernitana,4,12,7,58.3,0.33,0.57,11.3,0,0,0,3.3,3.3,0.3,0.7,0.7,Cagliari,5,2,3,60.0,0,1.0,-1.0,0,0,0,0,2,18,11.1,19,1,73.7,52.2,8,50.0,37.8,23,0,0.0,0,1.0,171,265,64.5,3495,1392,50,61,82.0,76,92,82.6,35,89,39.3,2,1.4,0.3,8,15,4,1,19,265,213,48,12,1,4,15,20,5,1,3,0,171,4,6,18,5,3,5,3,1,1,6,1,0,3,2,0,0,17,12,9,6,2,3,10,30.0,7,9,2,7,8,25,24,0,30.0,370,54,167,137,69,16,370,13,8,61.5,2,15.4,131,770,386,7,6,4,13,11,167,19,1,0,0,16,10,4,15,8,12,0,0,0,38,6,11,35.3
2024-03-16,15:00 (22:00),Matchweek 29,Sat,Away,L,0,1,Monza,0,10,0,0.0,0.0,,17.3,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Cagliari,3,1,2,66.7,0,0.5,-0.5,0,0,0,0,5,6,83.3,20,4,15.0,26.2,7,42.9,38.0,14,1,7.1,2,18.8,270,362,74.6,5317,1969,90,117,76.9,136,158,86.1,39,70,55.7,0,0.3,0.4,6,22,7,4,29,362,316,43,11,0,3,22,16,7,0,6,0,270,3,8,19,14,2,0,2,1,0,0,0,0,0,0,0,0,14,8,7,6,1,5,11,45.5,6,13,6,7,4,18,16,1,38.0,456,45,142,233,85,13,456,14,6,42.9,8,57.1,236,1479,865,19,6,1,12,8,266,29,1,0,0,9,10,3,22,4,8,0,0,0,39,20,16,55.6
2024-04-01,15:00 (21:00),Matchweek 30,Mon,Home,D,1,1,Hellas Verona,1,12,2,16.7,0.08,0.5,20.3,0,0,0,0.6,0.6,0.05,0.4,0.4,Cagliari,5,1,4,80.0,0,1.8,0.8,0,0,0,0,6,20,30.0,28,4,57.1,44.3,6,66.7,48.7,12,0,0.0,0,,286,426,67.1,5806,2648,99,127,78.0,154,196,78.6,33,92,35.9,0,0.5,0.6,6,32,7,4,45,426,359,65,19,0,1,33,31,7,0,6,0,286,2,6,19,17,1,0,0,0,1,2,2,0,0,0,0,0,20,10,9,10,1,9,14,64.3,5,7,1,6,2,22,12,0,52.0,523,38,164,234,136,20,523,18,11,61.1,6,33.3,251,1479,759,17,10,6,22,16,278,45,0,0,0,11,16,2,33,2,10,0,0,0,58,16,19,45.7
2024-04-07,18:00 (00:00),Matchweek 31,Sun,Home,W,2,1,Atalanta,2,11,3,27.3,0.18,0.67,17.6,0,0,0,0.7,0.7,0.06,1.3,1.3,Cagliari,2,1,1,50.0,0,0.8,-0.2,0,0,0,0,6,28,21.4,23,2,82.6,51.0,9,100.0,59.1,16,1,6.3,0,6.7,219,352,62.2,4066,2046,93,126,73.8,103,134,76.9,22,77,28.6,2,0.6,0.5,10,19,4,2,24,352,282,68,20,0,0,18,33,4,0,4,0,219,2,15,20,14,3,1,1,1,0,4,3,0,1,0,0,0,24,13,13,8,3,13,18,72.2,5,14,2,12,10,34,18,0,39.0,480,47,165,190,132,16,480,25,11,44.0,12,48.0,192,1157,474,14,7,4,16,17,216,24,3,0,0,16,19,2,18,10,13,0,0,0,48,16,17,48.5
2024-04-14,20:45 (02:45),Matchweek 32,Sun,Away,D,2,2,Inter,2,10,6,60.0,0.2,0.33,19.3,0,0,0,1.1,1.1,0.11,0.9,0.9,Cagliari,7,2,5,85.7,0,2.5,0.5,1,1,0,0,5,12,41.7,14,3,35.7,35.2,9,77.8,52.8,21,0,0.0,0,,336,400,84.0,6074,2151,156,162,96.3,115,131,87.8,49,79,62.0,2,0.9,0.4,7,22,7,1,25,400,368,32,7,0,5,14,13,0,0,0,0,336,0,5,16,15,1,0,0,0,0,4,4,0,0,0,0,0,9,3,7,2,0,4,9,44.4,5,3,1,2,6,15,38,0,37.0,504,68,174,231,102,14,504,8,2,25.0,6,75.0,275,1493,789,16,13,2,10,6,335,25,2,0,0,10,5,0,14,6,3,0,1,0,24,10,10,50.0
2024-04-19,20:45 (02:45),Matchweek 33,Fri,Home,D,2,2,Juventus,2,7,2,28.6,0.0,0.0,22.5,0,2,2,2.2,0.6,0.09,-0.2,-0.6,Cagliari,3,2,2,33.3,0,0.4,-0.6,0,0,0,0,7,23,30.4,19,0,78.9,47.1,8,100.0,64.0,22,0,0.0,1,29.0,144,229,62.9,2731,1429,68,79,86.1,43,67,64.2,25,63,39.7,0,0.5,0.3,5,13,3,1,16,229,180,48,16,1,2,9,17,4,1,3,0,144,1,5,11,7,2,0,1,1,0,3,1,0,0,1,1,0,15,9,10,5,0,8,15,53.3,7,14,5,9,10,25,40,0,26.0,356,58,167,140,57,12,354,10,0,0.0,8,80.0,123,875,431,11,8,3,14,9,142,16,2,0,0,16,12,1,9,10,9,1,0,1,36,14,12,53.8
2024-04-29,20:45 (02:45),Matchweek 34,Mon,Away,L,0,3,Genoa,0,12,1,8.3,0.0,0.0,13.9,0,0,0,1.1,1.1,0.09,-1.1,-1.1,Cagliari,5,3,2,40.0,0,2.0,-1.0,0,0,0,0,1,14,7.1,15,2,53.3,44.6,10,60.0,48.7,15,2,13.3,0,6.5,249,365,68.2,4778,1931,93,111,83.8,123,153,80.4,28,74,37.8,0,1.1,0.7,11,27,7,6,28,365,299,63,14,3,1,21,31,4,0,4,0,249,3,9,19,11,2,1,4,1,0,0,0,0,0,0,0,0,10,3,4,5,1,4,7,57.1,3,15,1,14,8,18,12,1,38.0,463,42,124,211,133,17,463,14,8,57.1,5,35.7,186,1084,432,9,6,0,20,12,247,28,2,0,0,14,12,3,21,8,3,0,0,0,37,20,21,48.8
2024-05-05,12:30 (18:30),Matchweek 35,Sun,Home,D,1,1,Lecce,1,9,3,33.3,0.11,0.33,20.1,0,0,0,1.0,1.0,0.11,0.0,0.0,Cagliari,3,1,2,66.7,0,1.1,0.1,0,0,0,0,9,24,37.5,16,1,62.5,48.8,14,100.0,62.9,30,1,3.3,1,11.5,151,254,59.4,3329,1695,56,69,81.2,55,84,65.5,34,79,43.0,1,0.9,0.4,7,19,5,3,20,254,205,48,16,0,0,20,13,3,0,3,0,151,1,10,16,11,2,1,1,1,0,1,0,0,0,1,0,0,9,7,2,3,4,4,9,44.4,5,6,3,3,4,13,31,0,34.0,350,67,146,105,102,14,350,11,5,45.5,6,54.5,118,660,250,6,3,3,15,9,150,20,4,1,0,9,13,1,20,4,7,0,0,0,42,28,27,50.9
2024-05-11,20:45 (02:45),Matchweek 36,Sat,Away,L,1,5,Milan,1,13,7,53.8,0.08,0.14,15.7,1,0,0,1.5,1.5,0.12,-0.5,-0.5,Cagliari,10,5,5,50.0,0,4.1,-0.9,0,0,0,0,4,10,40.0,21,4,42.9,37.3,3,33.3,29.3,12,1,8.3,0,10.5,275,350,78.6,5148,1771,102,118,86.4,142,165,86.1,27,49,55.1,1,0.9,0.3,6,20,4,2,21,350,311,35,10,0,2,13,13,3,1,2,0,275,4,10,23,15,1,2,3,2,0,2,2,0,0,0,0,0,15,7,6,8,1,11,23,47.8,12,6,2,4,3,18,26,0,34.0,453,52,165,228,64,17,453,17,6,35.3,8,47.1,230,1457,743,15,5,1,11,8,272,20,1,0,0,9,11,4,13,3,7,0,0,0,40,9,11,45.0
2024-05-19,12:30 (18:30),Matchweek 37,Sun,Away,W,2,0,Sassuolo,2,12,2,16.7,0.08,0.5,19.1,0,1,1,1.5,0.7,0.06,0.5,0.3,Cagliari,0,0,0,,1,0.0,0.0,0,0,0,0,2,9,22.2,19,2,36.8,35.1,6,33.3,38.8,13,0,0.0,0,14.0,262,379,69.1,4638,1810,129,148,87.2,102,143,71.3,27,66,40.9,1,0.5,0.6,10,17,6,2,30,379,326,51,14,0,3,31,24,6,1,3,0,262,2,6,25,17,1,2,1,3,1,4,2,0,0,1,1,0,10,4,4,3,3,3,12,25.0,9,7,3,4,7,17,15,0,51.0,473,49,134,182,163,21,472,22,9,40.9,11,50.0,241,1495,855,18,11,4,17,10,259,30,2,0,0,9,14,2,31,7,4,1,0,0,51,26,25,51.0
2024-05-23,20:45 (02:45),Matchweek 38,Thu,Home,L,2,3,Fiorentina,2,14,6,42.9,0.14,0.33,14.2,0,0,0,1.9,1.9,0.14,0.1,0.1,Cagliari,5,3,2,60.0,0,2.6,0.0,1,1,0,0,5,13,38.5,23,3,52.2,40.3,2,50.0,47.5,14,2,14.3,0,8.8,208,292,71.2,4237,2037,78,91,85.7,90,120,75.0,37,68,54.4,2,1.8,1.3,13,22,10,5,26,292,240,48,15,1,2,25,24,4,1,3,0,208,4,2,25,20,3,0,1,1,0,3,3,0,0,0,0,0,22,14,10,9,3,14,21,66.7,7,11,3,8,6,28,22,0,38.0,401,51,158,135,114,25,401,11,6,54.5,4,36.4,205,917,450,9,5,5,15,5,206,26,2,0,0,13,13,4,25,6,14,0,1,0,38,9,13,40.9
2023-08-19,18:30 (00:30),Matchweek 1,Sat,Home,L,1,3,Napoli,1,3,0,0.0,0.0,,25.4,1,1,1,0.9,0.1,0.03,0.1,-0.1,Frosinone,8,3,5,62.5,0,2.1,-0.9,0,0,0,0,2,8,25.0,35,11,14.3,22.7,7,42.9,33.4,11,1,9.1,0,4.0,413,476,86.8,6059,2393,242,252,96.0,126,141,89.4,28,52,53.8,0,0.1,0.2,2,17,5,1,30,476,425,48,18,0,1,7,15,4,1,2,0,413,3,8,8,5,1,0,0,2,0,2,0,1,0,0,1,0,6,6,3,3,0,3,8,37.5,5,19,7,12,2,8,19,0,48.0,575,99,257,255,67,13,574,20,5,25.0,12,60.0,293,1450,711,12,4,3,18,8,410,30,3,0,0,14,17,3,7,2,6,1,0,0,34,4,9,30.8
2023-08-26,18:30 (00:30),Matchweek 2,Sat,Home,W,2,1,Atalanta,2,13,5,38.5,0.15,0.4,18.8,0,0,0,0.7,0.7,0.06,1.3,1.3,Frosinone,6,1,5,83.3,0,1.0,0.0,0,0,0,0,2,18,11.1,27,2,55.6,38.3,10,30.0,26.9,18,0,0.0,0,,293,404,72.5,4737,1966,153,178,86.0,113,133,85.0,23,73,31.5,2,0.7,0.3,10,20,7,2,28,404,356,47,11,0,1,8,21,3,1,2,0,293,1,10,20,15,3,1,0,0,1,3,0,2,0,0,0,1,13,6,6,6,1,4,10,40.0,6,14,4,10,15,28,28,0,37.0,528,76,202,234,97,16,528,16,8,50.0,7,43.8,254,1329,620,12,7,2,14,9,292,28,1,0,0,10,10,1,8,15,6,0,0,0,65,22,21,51.2
2023-09-02,18:30 (00:30),Matchweek 3,Sat,Away,D,0,0,Udinese,0,12,1,8.3,0.0,0.0,12.6,0,0,0,1.8,1.8,0.15,-1.8,-1.8,Frosinone,6,0,6,100.0,1,1.5,1.5,0,0,0,0,3,11,27.3,26,6,34.6,33.0,8,25.0,27.6,14,1,7.1,2,13.4,339,440,77.0,5569,2205,157,175,89.7,121,149,81.2,35,78,44.9,0,1.1,0.6,7,25,8,1,36,440,390,48,14,0,2,16,20,5,2,1,0,339,2,3,18,13,0,1,4,0,0,0,0,0,0,0,0,0,24,16,14,9,1,14,27,51.9,13,6,2,4,7,31,17,1,53.0,549,62,163,243,150,24,549,19,8,42.1,9,47.4,282,1529,721,21,17,7,18,7,332,36,2,0,0,9,13,2,16,7,16,0,0,0,55,16,16,50.0
